id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,CREATING AND MANAGING EXPERIENCES IN CULTURAL TOURISM,JELINCIC DANIELA ANGELINA ET AL,HSS,2021,,9789813233676,World Scientific Publishing Co. Pte. Ltd.,4,128,9830.4,https://www.worldscientific.com/worldscibooks/10.1142/10809,
,DIGITAL INNOVATION: HARNESSING THE VALUE OF OPEN DATA,MENTION ANNE-LAURE,HSS,2021,,9789813271630,World Scientific Publishing Co. Pte. Ltd.,4,98,7526.4,https://www.worldscientific.com/worldscibooks/10.1142/11026,
,APPLIED BUSINESS ETHICS: FOUNDATIONS FOR STUDY AND DAILY PRACTICE,SCHUZ MATHIAS,HSS,2021,,9789811201295,World Scientific Publishing Co. Pte. Ltd.,4,48,3686.4,https://www.worldscientific.com/worldscibooks/10.1142/11239,
,APPLIED BUSINESS ETHICS: FOUNDATIONS FOR STUDY AND DAILY PRACTICE,SCHUZ MATHIAS,HSS,2021,,9789813279148,World Scientific Publishing Co. Pte. Ltd.,4,98,7526.4,https://www.worldscientific.com/worldscibooks/10.1142/11239,
,"CORPORATE SOCIAL RESPONSIBILITY, ETHICS AND SUSTAINABLE PROSPERITY",BOUBAKER SABRI ET AL,HSS,2021,,9789811206870,World Scientific Publishing Co. Pte. Ltd.,4,148,11366.4,https://www.worldscientific.com/worldscibooks/10.1142/11460,
,EMOTIONAL INTELLIGENCE AND MARKETING,PRENTICE CATHERINE,HSS,2021,,9789811203541,World Scientific Publishing Co. Pte. Ltd.,4,98,7526.4,https://www.worldscientific.com/worldscibooks/10.1142/11363,
,AI & QUANTUM COMPUTING FOR FINANCE & INSURANCE: FORTUNES AND CHALLENGES FOR CHINA AND AMERICA,LEE DAVID KUO CHUEN ET AL,HSS,2021,,9789811209185,World Scientific Publishing Co. Pte. Ltd.,4,46,3532.8,https://www.worldscientific.com/worldscibooks/10.1142/11371,
,AI & QUANTUM COMPUTING FOR FINANCE & INSURANCE: FORTUNES AND CHALLENGES FOR CHINA AND AMERICA,LEE DAVID KUO CHUEN ET AL,HSS,2021,,9789811203893,World Scientific Publishing Co. Pte. Ltd.,4,98,7526.4,https://www.worldscientific.com/worldscibooks/10.1142/11371,
,ORGANIZATIONAL COMMITMENT: THE CASE OF UNREWARDED BEHAVIOR,BAR-HAIM AVIAD,HSS,2021,,9789813232150,World Scientific Publishing Co. Pte. Ltd.,4,68,5222.4,https://www.worldscientific.com/worldscibooks/10.1142/10768,
,MANAGING INNOVATION: WHAT DO WE KNOW ABOUT INNOVATION SUCCESS FACTORS?,BREM ALEXANDER ET AL,HSS,2021,,9781786346513,World Scientific Publishing Co. Pte. Ltd.,4,128,9830.4,https://www.worldscientific.com/worldscibooks/10.1142/q0194,
,MANAGING INNOVATION: INTERNATIONALIZATION OF INNOVATION,BREM ALEXANDER ET AL,HSS,2021,,9781786346544,World Scientific Publishing Co. Pte. Ltd.,4,118,9062.4,https://www.worldscientific.com/worldscibooks/10.1142/q0195,
,MANAGING INNOVATION: UNDERSTANDING AND MOTIVATING CROWDS,BREM ALEXANDER ET AL,HSS,2021,,9781786346483,World Scientific Publishing Co. Pte. Ltd.,4,138,10598.4,https://www.worldscientific.com/worldscibooks/10.1142/q0193,
,MARKETING: A RELATIONSHIP PERSPECTIVE (SECOND EDITION),HOLLENSEN SVEND ET AL,HSS,2021,,9781944659622,World Scientific Publishing Co. Pte. Ltd.,4,78,5990.4,https://www.worldscientific.com/worldscibooks/10.1142/y0020,
,ASIAN COMPETITORS: MARKETING FOR COMPETITIVENESS IN THE AGE OF DIGITAL CONSUMERS,KOTLER PHILIP ET AL,HSS,2021,,9789813275997,World Scientific Publishing Co. Pte. Ltd.,4,28,2150.4,https://www.worldscientific.com/worldscibooks/10.1142/11135,
,INTRINSIC CAPABILITY: IMPLEMENTING INTRINSIC SUSTAINABLE DEVELOPMENT FOR AN ECOLOGICAL CIVILISATION,BIRKIN FRANK ET AL,HSS,2021,,9789813225572,World Scientific Publishing Co. Pte. Ltd.,4,98,7526.4,https://www.worldscientific.com/worldscibooks/10.1142/10586,
,ASIAN COMPETITORS: MARKETING FOR COMPETITIVENESS IN THE AGE OF DIGITAL CONSUMERS,KOTLER PHILIP ET AL,HSS,2021,,9789813275461,World Scientific Publishing Co. Pte. Ltd.,4,55,4224,https://www.worldscientific.com/worldscibooks/10.1142/11135,
,DIGITAL ENABLEMENT AND INNOVATION IN CHINA: A CASEBOOK,PAN SHAN LING ET AL,HSS,2021,,9789813276352,World Scientific Publishing Co. Pte. Ltd.,4,68,5222.4,https://www.worldscientific.com/worldscibooks/10.1142/11158,
,"HOW TO BE INNOVATIVE: EARLY STAGE INNOVATION FOR SCIENTISTS, TECHNOLOGISTS AND OTHERS - FROM IDEA TO PROOF-OF-CONCEPT",LEDNOR PETER W,HSS,2021,,9789813222038,World Scientific Publishing Co. Pte. Ltd.,4,48,3686.4,https://www.worldscientific.com/worldscibooks/10.1142/10491,
,"HOW TO BE INNOVATIVE: EARLY STAGE INNOVATION FOR SCIENTISTS, TECHNOLOGISTS AND OTHERS - FROM IDEA TO PROOF-OF-CONCEPT",LEDNOR PETER W,HSS,2021,,9789813222021,World Scientific Publishing Co. Pte. Ltd.,4,88,6758.4,https://www.worldscientific.com/worldscibooks/10.1142/10491,
,"SERVICE INNOVATION FOR SUSTAINABLE BUSINESS: STIMULATING, REALIZING AND CAPTURING THE VALUE FROM SERVICE INNOVATION","KRISTENSSON PER, MAGNUSSON PETER & WITELL LARS",HSS,2021,,9789813273375,World Scientific Publishing Co. Pte. Ltd.,4,118,9062.4,https://www.worldscientific.com/worldscibooks/10.1142/11074,
,MANAGING YOUR STARTUP'S NEW PRODUCT DEVELOPMENT PROJECTS: PRACTICE YOUR SKILLS WITH SIMULATION-BASED TRAINING,SHTUB AVRAHAM ET AL,HSS,2021,,9789813277540,World Scientific Publishing Co. Pte. Ltd.,4,48,3686.4,https://www.worldscientific.com/worldscibooks/10.1142/11192,
,CORPORATE GOVERNANCE SYSTEM OF JAPANESE MULTINATIONAL COMPANIES: A QUANTITATIVE EVALUATION,BASU DIPAK ET AL,HSS,2021,,9789813276079,World Scientific Publishing Co. Pte. Ltd.,4,68,5222.4,https://www.worldscientific.com/worldscibooks/10.1142/11150,
,INTERNATIONAL TRADE IN GOODS: EVIDENCE FROM TRANSACTION DATA,WAGNER JOACHIM,HSS,2021,,9789813276970,World Scientific Publishing Co. Pte. Ltd.,4,138,10598.4,https://www.worldscientific.com/worldscibooks/10.1142/11175,
,"CROSSROADS OF GLOBALIZATION, THE: A LATIN AMERICAN VIEW",HARDY ALFREDO TORO,HSS,2021,,9789813277304,World Scientific Publishing Co. Pte. Ltd.,4,78,5990.4,https://www.worldscientific.com/worldscibooks/10.1142/11185,
,HOW LEADERS LEARN TO BOOST CREATIVITY IN TEAMS: INNOVATION CATALYSTS,SHEFFIELD ROB,HSS,2021,,9781786346209,World Scientific Publishing Co. Pte. Ltd.,4,48,3686.4,https://www.worldscientific.com/worldscibooks/10.1142/q0185,
,TIPS AND TOOLS: A GUIDE TO EFFECTIVE CASE WRITING,JOSHI HAVOVI,HSS,2021,,9789813278431,World Scientific Publishing Co. Pte. Ltd.,4,38,2918.4,https://www.worldscientific.com/worldscibooks/10.1142/11215,
,FIXED REVENUE ACCOUNTING: A NEW MANAGEMENT ACCOUNTING FRAMEWORK,SUZUKI KENICHI ET AL,HSS,2021,,9789813237254,World Scientific Publishing Co. Pte. Ltd.,4,88,6758.4,https://www.worldscientific.com/worldscibooks/10.1142/10910,
,STUDENT ATHLETES: MERGING ACADEMICS AND SPORTS,"JOZSA, JR. FRANK P",HSS,2021,,9789813275041,World Scientific Publishing Co. Pte. Ltd.,4,118,9062.4,https://www.worldscientific.com/worldscibooks/10.1142/11123,
,INDUSTRIAL RELATIONS RESEARCH AND ANALYSIS,AMEDZRO ST-HILAIRE WALTER,HSS,2021,,9789813274051,World Scientific Publishing Co. Pte. Ltd.,4,148,11366.4,https://www.worldscientific.com/worldscibooks/10.1142/11092,
,FUTURE AUTOMATION: CHANGES TO LIVES AND TO BUSINESSES,CARONE TIMOTHY E,HSS,2021,,9789813142336,World Scientific Publishing Co. Pte. Ltd.,4,39,2995.2,https://www.worldscientific.com/worldscibooks/10.1142/10098,
,FUTURE AUTOMATION: CHANGES TO LIVES AND TO BUSINESSES,CARONE TIMOTHY E,HSS,2021,,9789813142329,World Scientific Publishing Co. Pte. Ltd.,4,78,5990.4,https://www.worldscientific.com/worldscibooks/10.1142/10098,
,"SCALE-UP MANUAL, THE: HANDBOOK FOR INNOVATORS, ENTREPRENEURS, TEAMS AND FIRMS",PHADKE UDAY ET AL,HSS,2021,,9781786346261,World Scientific Publishing Co. Pte. Ltd.,4,45,3456,https://www.worldscientific.com/worldscibooks/10.1142/q0176,
,"SCALE-UP MANUAL, THE: HANDBOOK FOR INNOVATORS, ENTREPRENEURS, TEAMS AND FIRMS",PHADKE UDAY ET AL,HSS,2021,,9781786345905,World Scientific Publishing Co. Pte. Ltd.,4,120,9216,https://www.worldscientific.com/worldscibooks/10.1142/q0176,
,"CREATIVITY, IMAGINATION AND INNOVATION: PERSPECTIVES AND INSPIRATIONAL STORIES",PAVIE XAVIER,HSS,2021,,9789813272996,World Scientific Publishing Co. Pte. Ltd.,4,58,4454.4,https://www.worldscientific.com/worldscibooks/10.1142/11063,
,"SUPPLY ECOSYSTEMS: INTERCONNECTED, INTERDEPENDENT AND COOPERATIVE OPERATIONS, SUPPLY AND CONTRACT MANAGEMENT",MACBETH DOUGLAS KINNIS,HSS,2021,,9789813223073,World Scientific Publishing Co. Pte. Ltd.,4,88,6758.4,https://www.worldscientific.com/worldscibooks/10.1142/10521,
,"FOREIGN DIRECT INVESTMENT: OWNERSHIP ADVANTAGES, FIRM SPECIFIC FACTORS, SURVIVAL AND PERFORMANCE",GHAHROUDI MEHDI ET AL,HSS,2021,,9789813238398,World Scientific Publishing Co. Pte. Ltd.,4,78,5990.4,https://www.worldscientific.com/worldscibooks/10.1142/10942,
,"CASE FOR CASES, THE: TEACHING WITH CASES - HOW TO TEACH USING THE CASE METHOD",ZERRILLO PHILIP,HSS,2021,,9789813273344,World Scientific Publishing Co. Pte. Ltd.,4,38,2918.4,https://www.worldscientific.com/worldscibooks/10.1142/11073,
,"CASE FOR CASES, THE: TEACHING WITH CASES - HOW TO TEACH USING THE CASE METHOD",ZERRILLO PHILIP,HSS,2021,,9789811221286,World Scientific Publishing Co. Pte. Ltd.,4,22,1689.6,https://www.worldscientific.com/worldscibooks/10.1142/11073,
,"BRAINS VERSUS CAPITAL - ENTREPRENEURSHIP FOR EVERYONE: LEAN, SMART, SIMPLE",FALTIN GUNTER,HSS,2021,,9789813235830,World Scientific Publishing Co. Pte. Ltd.,4,18,1382.4,https://www.worldscientific.com/worldscibooks/10.1142/10836,
,"BRAINS VERSUS CAPITAL - ENTREPRENEURSHIP FOR EVERYONE: LEAN, SMART, SIMPLE",FALTIN GUNTER,HSS,2021,,9789813234611,World Scientific Publishing Co. Pte. Ltd.,4,36,2764.8,https://www.worldscientific.com/worldscibooks/10.1142/10836,
,BUILDING A RESPONSIVE AND FLEXIBLE SUPPLY CHAIN,MINAGAWA YOSHITERU,HSS,2021,,9789813222090,World Scientific Publishing Co. Pte. Ltd.,4,88,6758.4,https://www.worldscientific.com/worldscibooks/10.1142/10493,
,MARKETING MANIPULATION: A CONSUMER'S SURVIVAL MANUAL,KAMINS MICHAEL,HSS,2021,,9789813234703,World Scientific Publishing Co. Pte. Ltd.,4,88,6758.4,https://www.worldscientific.com/worldscibooks/10.1142/10839,
,"END OF ONLINE SHOPPING, THE: THE FUTURE OF NEW RETAIL IN AN ALWAYS CONNECTED WORLD",JONGEN WIJNAND,HSS,2021,,9789813274761,World Scientific Publishing Co. Pte. Ltd.,4,24.9,1912.32,https://www.worldscientific.com/worldscibooks/10.1142/11106,
,"END OF ONLINE SHOPPING, THE: THE FUTURE OF NEW RETAIL IN AN ALWAYS CONNECTED WORLD",JONGEN WIJNAND,HSS,2021,,9789813274549,World Scientific Publishing Co. Pte. Ltd.,4,48,3686.4,https://www.worldscientific.com/worldscibooks/10.1142/11106,
,"INCLUSIVE FINTECH: BLOCKCHAIN, CRYPTOCURRENCY AND ICO",DAVID LEE KUO CHUEN & LINDA LOW,HSS,2021,,9789813272767,World Scientific Publishing Co. Pte. Ltd.,4,48,3686.4,https://www.worldscientific.com/worldscibooks/10.1142/10949,
,"INCLUSIVE FINTECH: BLOCKCHAIN, CRYPTOCURRENCY AND ICO",DAVID LEE KUO CHUEN & LINDA LOW,HSS,2021,,9789813238633,World Scientific Publishing Co. Pte. Ltd.,4,148,11366.4,https://www.worldscientific.com/worldscibooks/10.1142/10949,
,POWER TALK: INSIGHTS FROM ASIA'S LEADING ENTREPRENEURS,LAM KAREN,HSS,2021,,9789813236202,World Scientific Publishing Co. Pte. Ltd.,4,28,2150.4,https://www.worldscientific.com/worldscibooks/10.1142/10853,
,POWER TALK: INSIGHTS FROM ASIA'S LEADING ENTREPRENEURS,LAM KAREN,HSS,2021,,9789813235120,World Scientific Publishing Co. Pte. Ltd.,4,58,4454.4,https://www.worldscientific.com/worldscibooks/10.1142/10853,
,PUBLIC-PRIVATE RELATIONSHIPS IN TRADE POLICY-MAKING,JE HYUN-JUNG JESSIE,HSS,2021,,9789813237674,World Scientific Publishing Co. Pte. Ltd.,4,88,6758.4,https://www.worldscientific.com/worldscibooks/10.1142/10924,
,MANUFACTURING OPERATIONS MANAGEMENT,YOO MIN-JUN & GLARDON REMY,HSS,2021,,9781786345332,World Scientific Publishing Co. Pte. Ltd.,4,88,6758.4,https://www.worldscientific.com/worldscibooks/10.1142/q0157,
,"LIFTING PRODUCTIVITY IN SINGAPORE'S RETAIL AND FOOD SERVICES SECTORS: THE ROLE OF TECHNOLOGY, MANPOWER AND MARKETING",TOH MUN HENG,HSS,2021,,9789813228313,World Scientific Publishing Co. Pte. Ltd.,4,98,7526.4,https://www.worldscientific.com/worldscibooks/10.1142/10664,
,"MULTI-LEVEL PERSPECTIVES OF AGRIBUSINESS, THE",WALTER AMEDZRO ST-HILAIRE,HSS,2021,,9789813271074,World Scientific Publishing Co. Pte. Ltd.,4,98,7526.4,https://www.worldscientific.com/worldscibooks/10.1142/11008,
,INNOVATION HEROES: UNDERSTANDING CUSTOMERS AS A VALUABLE INNOVATION RESOURCE,TIDD JOE ET AL,HSS,2021,,9781786345363,World Scientific Publishing Co. Pte. Ltd.,4,98,7526.4,https://www.worldscientific.com/worldscibooks/10.1142/q0158,
,DIGITAL ENABLEMENT: THE CONSUMERIZATIONAL AND TRANSFORMATIONAL EFFECTS OF DIGITAL TECHNOLOGY,PAN SHAN-LING & MYSORE SESHADRINATH SANDEEP,HSS,2021,,9789813209121,World Scientific Publishing Co. Pte. Ltd.,4,118,9062.4,https://www.worldscientific.com/worldscibooks/10.1142/10424,
,"ECONOMICS OF SMALL BUSINESS, THE: AN INTRODUCTORY SURVEY",MCCAIN ROGER A,HSS,2021,,9789813231245,World Scientific Publishing Co. Pte. Ltd.,4,78,5990.4,https://www.worldscientific.com/worldscibooks/10.1142/10743,
,LONG-TERM IMPACT OF MARKETING: A COMPENDIUM,HANSSENS DOMINIQUE M,HSS,2021,,9789813229792,World Scientific Publishing Co. Pte. Ltd.,4,198,15206.4,https://www.worldscientific.com/worldscibooks/10.1142/10704,
,"SOCIO-ECONOMIC APPROACH TO MANAGEMENT, THE: STEERING ORGANIZATIONS INTO THE FUTURE",CONBERE JOHN ET AL,HSS,2021,,9789813232983,World Scientific Publishing Co. Pte. Ltd.,4,88,6758.4,https://www.worldscientific.com/worldscibooks/10.1142/10788,
,WORLD SCIENTIFIC REFERENCE ON INNOVATION (IN 4 VOLUMES),SIEGEL DONALD S,HSS,2021,,9789813147027,World Scientific Publishing Co. Pte. Ltd.,4,590,45312,https://www.worldscientific.com/worldscibooks/10.1142/10209,
,INNOVATION AND ENTREPRENEURSHIP: CHOICE AND CHALLENGE,LIN OTTO CHUI CHAU,HSS,2021,,9789813146600,World Scientific Publishing Co. Pte. Ltd.,4,118,9062.4,https://www.worldscientific.com/worldscibooks/10.1142/10195,
,ECONOMICS OF INCENTIVES FOR INTER-FIRM INNOVATION,MONDEN YASUHIRO,HSS,2021,,9789813207776,World Scientific Publishing Co. Pte. Ltd.,4,158,12134.4,https://www.worldscientific.com/worldscibooks/10.1142/10387,
,RESEARCHING OPEN INNOVATION IN SMES,VANHAVERBEKE WIM ET AL,HSS,2021,,9789813230965,World Scientific Publishing Co. Pte. Ltd.,4,148,11366.4,https://www.worldscientific.com/worldscibooks/10.1142/10733,
,TOPICS IN LEAN SUPPLY CHAIN MANAGEMENT (SECOND EDITION),SCHNIEDERJANS MARC J ET AL,HSS,2021,,9789813229921,World Scientific Publishing Co. Pte. Ltd.,4,138,10598.4,https://www.worldscientific.com/worldscibooks/10.1142/10707,
,OPEN INNOVATION AND KNOWLEDGE MANAGEMENT IN SMALL AND MEDIUM ENTERPRISES,DURST SUSANNE ET AL,HSS,2021,,9789813233584,World Scientific Publishing Co. Pte. Ltd.,4,98,7526.4,https://www.worldscientific.com/worldscibooks/10.1142/10806,
,INNOVATION DISCOVERY: NETWORK ANALYSIS OF RESEARCH AND INVENTION ACTIVITY FOR TECHNOLOGY MANAGEMENT,DAIM TUGRUL ET AL,HSS,2021,,9781786344052,World Scientific Publishing Co. Pte. Ltd.,4,168,12902.4,https://www.worldscientific.com/worldscibooks/10.1142/q0118,
,MAPPING MANAGERIAL IMPLICATIONS OF GREEN STRATEGY: A FRAMEWORK FOR SUSTAINABLE INNOVATION,TESAR GEORGE ET AL,HSS,2021,,9781786344809,World Scientific Publishing Co. Pte. Ltd.,4,88,6758.4,https://www.worldscientific.com/worldscibooks/10.1142/q0140,
,Brand Management,Michael Beverland,HSS,2021,,9781473951983,SAGE Publications,4,44.99,4683.459,https://in.sagepub.com/en-in/sas/brand-management/book249557,
,"A Very Short, Fairly Interesting and Reasonably Cheap Book about Globalization",Leo McCann,HSS,2021,,9781473919112,SAGE Publications,4,15.99,1664.559,https://in.sagepub.com/en-in/sas/book/very-short-fairly-interesting-and-reasonably-cheap-book-about-globalization,
,Understanding Research in the Digital Age,Sarah Quinton,HSS,2021,,9781473978829,SAGE Publications,4,32.99,3434.259,https://in.sagepub.com/en-in/sas/understanding-research-in-the-digital-age/book252430,
,Performance Appraisal and Management,Kevin Murphy,HSS,2021,,9781506352909,SAGE Publications,4,85,6528,https://in.sagepub.com/en-in/sas/performance-appraisal-and-management/book252669,
,Cases in Leadership,W Rowe,HSS,2021,Fifth Edition,9781544310374,SAGE Publications,4,60,4608,https://in.sagepub.com/en-in/sas/cases-in-leadership/book258521,
,Strategic Corporate Social Responsibility,Debbie Haski-Leventhal,HSS,2021,,9781473998018,SAGE Publications,4,44.99,4683.459,https://in.sagepub.com/en-in/sas/strategic-corporate-social-responsibility/book255155,
,Tourism Management,Clare Inkson,HSS,2021,Second Edition,9781526423887,SAGE Publications,4,132,13741.2,https://in.sagepub.com/en-in/sas/tourism-management/book257963,
,Business Research Methods for Chinese Students,Huiping xian,HSS,2021,,9781473926660,SAGE Publications,4,28.99,3017.859,https://in.sagepub.com/en-in/sas/business-research-methods-for-chinese-students/book245826,
,Social Media Marketing,Stephan Dahl,HSS,2021,Second Edition,9781473982345,SAGE Publications,4,40.99,4267.059,https://in.sagepub.com/en-in/sas/social-media-marketing/book253512,
,Global Leadership Perspectives,Simon Western,HSS,2021,,9781473953444,SAGE Publications,4,32.99,3434.259,https://in.sagepub.com/en-in/sas/global-leadership-perspectives/book249784,
,Building Leadership Character,Amy Newman,HSS,2021,,9781544307855,SAGE Publications,4,45,3456,https://in.sagepub.com/en-in/sas/building-leadership-character/book258951,
,Management and Business Research,Mark Easterby-Smith,HSS,2021,Sixth Edition,9781526424792,SAGE Publications,4,132,13741.2,https://in.sagepub.com/en-in/sas/management-and-business-research/book258074,
,The SAGE Encyclopedia of Business Ethics and Society,Robert Kolb,HSS,2021,Second Edition,9781483381527,SAGE Publications,4,1295,99456,https://in.sagepub.com/en-in/sas/the-sage-encyclopedia-of-business-ethics-and-society/book244935,
,"A Very Short, Fairly Interesting and Reasonably Cheap Book about Studying Leadership",Brad Jackson,HSS,2021,Third Edition,9781446273784,SAGE Publications,4,15.99,1664.559,https://in.sagepub.com/en-in/sas/a-very-short-fairly-interesting-and-reasonably-cheap-book-about-studying-leadership/book241192,
,Women and Men in Management,Gary Powell,HSS,2021,Fifth Edition,9781544327433,SAGE Publications,4,100,7680,https://in.sagepub.com/en-in/sas/women-and-men-in-management/book258520,
,Legends in Marketing - Gerald Zaltman,Jagdish N Sheth,HSS,2021,,9789352806645,SAGE Publications,4,22500,22500,https://in.sagepub.com/en-in/sas/legends-in-marketing-gerald-zaltman/book263287,
,Organization Design,Donald Anderson,HSS,2021,,9781506349275,SAGE Publications,4,85,6528,https://in.sagepub.com/en-in/sas/organization-design/book252046,
,Applied Psychology in Talent Management,Wayne Cascio,HSS,2021,Eighth Edition,9781506375915,SAGE Publications,4,150,11520,https://in.sagepub.com/en-in/sas/applied-psychology-in-talent-management/book256444,
,The SAGE Handbook of Tourism Management,Chris Cooper,HSS,2021,,9781473974241,SAGE Publications,4,240,24984,https://in.sagepub.com/en-in/sas/the-sage-handbook-of-tourism-management/book251884,
,The SAGE Handbook of Tourism Management,Chris Cooper,HSS,2021,,9781526461124,SAGE Publications,4,120,12492,https://in.sagepub.com/en-in/sas/the-sage-handbook-of-tourism-management/book263161,
,The SAGE Handbook of Tourism Management,Chris Cooper,HSS,2021,,9781526461131,SAGE Publications,4,120,12492,https://in.sagepub.com/en-in/sas/the-sage-handbook-of-tourism-management/book263162,
,Nonprofit Management,Michael Worth,HSS,2021,Fifth Edition,9781506396866,SAGE Publications,4,125,9600,https://in.sagepub.com/en-in/sas/nonprofit-management/book258810,
,Business Research,Donald Cooper,HSS,2021,,9781544307824,SAGE Publications,4,100,7680,https://in.sagepub.com/en-in/sas/business-research/book258787,
,Designing and Managing a Research Project,Michael Polonsky,HSS,2021,Fourth Edition,9781544316468,SAGE Publications,4,85,6528,https://in.sagepub.com/en-in/sas/designing-and-managing-a-research-project/book259152,
,Global Marketing and Advertising,Marieke de Mooij,HSS,2021,Fifth Edition,9781544318141,SAGE Publications,4,53,5517.3,https://in.sagepub.com/en-in/sas/global-marketing-and-advertising/book258834,
,International Human Resource Management,B. Sebastian Reiche,HSS,2021,Fifth Edition,9781526426970,SAGE Publications,4,43.99,4579.359,https://in.sagepub.com/en-in/sas/international-human-resource-management/book258079,
,International Marketing,Daniel Baack,HSS,2021,Second Edition,9781506389219,SAGE Publications,4,132,13741.2,https://in.sagepub.com/en-in/sas/international-marketing/book258004,
,Handbook of Advances in Marketing in an Era of Disruptions,Atul Parvatiyar,HSS,2021,,9789352809585,SAGE Publications,4,2025,2025,https://in.sagepub.com/en-in/sas/handbook-of-advances-in-marketing-in-an-era-of-disruptions/book266728,
,Retail Marketing Management,Dhruv Grewal,HSS,2021,,9781526446848,SAGE Publications,4,89,9264.9,https://in.sagepub.com/en-in/sas/retail-marketing-management/book259578,
,Legends in Consumer Behavior: C Whan Park,Jagdish N Sheth,HSS,2021,,9789352808236,SAGE Publications,4,63000,63000,https://in.sagepub.com/en-in/sas/legends-in-consumer-behavior-c-whan-park/book266407,
,A Step-By-Step Introduction to Statistics for Business,Richard Landers,HSS,2021,Second Edition,9781473948112,SAGE Publications,4,44.99,4683.459,https://in.sagepub.com/en-in/sas/a-step-by-step-introduction-to-statistics-for-business/book249127,
,Hubristic Leadership,Eugene Sadler-Smith,HSS,2021,,9781526431172,SAGE Publications,4,30.99,3226.059,https://in.sagepub.com/en-in/sas/hubristic-leadership/book258711,
,Operations Management,Ray Venkataraman,HSS,2021,Second Edition,9781544339399,SAGE Publications,4,150,11520,https://in.sagepub.com/en-in/sas/operations-management/book259189,
,Managing Hospitality Organizations,Robert Ford,HSS,2021,Second Edition,9781544321509,SAGE Publications,4,125,9600,https://in.sagepub.com/en-in/sas/managing-hospitality-organizations/book260978,
,Global Talent Management,Sonal Minocha,HSS,2021,,9781526424235,SAGE Publications,4,46.99,4891.659,https://in.sagepub.com/en-in/sas/global-talent-management/book257974,
,Music Business Handbook and Career Guide,David Baskerville,HSS,2021,12th Edition,9781544341200,SAGE Publications,4,100,7680,https://in.sagepub.com/en-in/sas/music-business-handbook-and-career-guide/book259151,
,Discovering Leadership,Anthony (Tony) Middlebrooks,HSS,2021,,9781506336824,SAGE Publications,4,85,6528,https://in.sagepub.com/en-in/sas/discovering-leadership/book250144,
,Digital Marketing,Annmarie Hanlon,HSS,2021,,9781526426673,SAGE Publications,4,39.99,4162.959,https://in.sagepub.com/en-in/sas/digital-marketing/book258261,
,Business Ethics,Richard Spinello,HSS,2021,,9781506368054,SAGE Publications,4,125,9600,https://in.sagepub.com/en-in/sas/business-ethics/book255083,
,Crisis Management,Sarah Kovoor-Misra,HSS,2021,,9781506328690,SAGE Publications,4,85,6528,https://in.sagepub.com/en-in/sas/crisis-management/book249404,
,Job and Work Analysis,Frederick Morgeson,HSS,2021,Third Edition,9781544329529,SAGE Publications,4,100,7680,https://in.sagepub.com/en-in/sas/job-and-work-analysis/book258522,
,Managing and Organizations,Stewart Clegg,HSS,2021,Fifth Edition,9781526460097,SAGE Publications,4,126,13116.6,https://in.sagepub.com/en-in/sas/managing-and-organizations/book262346,
,Human Resource Management in Public Service,Evan Berman,HSS,2021,Sixth Edition,9781506382333,SAGE Publications,4,150,11520,https://in.sagepub.com/en-in/sas/human-resource-management-in-public-service/book257302,
,Self-Leadership,Christopher Neck,HSS,2021,Second Edition,9781544324302,SAGE Publications,4,45,3456,https://in.sagepub.com/en-in/sas/self-leadership/book258524,
,Leadership,Brigid Carroll,HSS,2021,Second Edition,9781526425829,SAGE Publications,4,41.99,4371.159,https://in.sagepub.com/en-in/sas/leadership/book258080,
,An Introduction to Human Resource Management,Nick Wilton,HSS,2021,Fourth Edition,9781526460158,SAGE Publications,4,120,12492,https://in.sagepub.com/en-in/sas/an-introduction-to-human-resource-management/book262920,
,Consumer Behaviour,Zubin Sethna,HSS,2021,Fourth Edition,9781526450012,SAGE Publications,4,44.99,4683.459,https://in.sagepub.com/en-in/sas/consumer-behaviour/book261746,
,Leadership,Simon Western,HSS,2021,Third Edition,9781526459527,SAGE Publications,4,38.99,4058.859,https://in.sagepub.com/en-in/sas/leadership/book262467,
,Recruitment and Selection,Carrie Picardi,HSS,2021,,9781483385396,SAGE Publications,4,60,4608,https://in.sagepub.com/en-in/sas/recruitment-and-selection/book245193,
,The SAGE Handbook of Human Resource Management,Adrian Wilkinson,HSS,2021,Second Edition,9781526435026,SAGE Publications,4,120,12492,https://in.sagepub.com/en-in/sas/the-sage-handbook-of-human-resource-management/book252259,
,Digital Luxury,Wided Batat,HSS,2021,,9781526458940,SAGE Publications,4,30.99,3226.059,https://in.sagepub.com/en-in/sas/digital-luxury/book261890,
,Consumer Behavior and Culture,Marieke de Mooij,HSS,2021,Third Edition,9781544318165,SAGE Publications,4,52,5413.2,https://in.sagepub.com/en-in/sas/consumer-behavior-and-culture/book258835,
,Understanding Social Enterprise,Rory Ridley-Duff,HSS,2021,Third Edition,9781526457738,SAGE Publications,4,41.99,4371.159,https://in.sagepub.com/en-in/sas/understanding-social-enterprise/book260450,
,"A Very Short, Fairly Interesting, Reasonably Cheap Book About... International Marketing",A J Earley,HSS,2021,,9781526456878,SAGE Publications,4,16.99,1768.659,https://in.sagepub.com/en-in/sas/a-very-short-fairly-interesting-reasonably-cheap-book-about-international-marketing/book261983,
