id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,Classical Mechanics And Electrodynamics,Leinaas Jon Magne,Physics,2018,,9789813279988,World Scientific Publishing Co. Pte. Ltd.,8,58,4541.4,https://www.worldscientific.com/worldscibooks/10.1142/11245,
,Molecular Vibrations: An Algebraic And Nonlinear Approach,Wu Guozhen,Physics,2018,,9789813270695,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10997,
,Pt Symmetry: In Quantum And Classical Physics,Bender Carl M Et Al,Physics,2018,,9781786345950,World Scientific Publishing Co. Pte. Ltd.,8,138,10805.4,https://www.worldscientific.com/worldscibooks/10.1142/q0178,
,"String Fields, Higher Spins And Number Theory",Polyakov Dimitri,Physics,2018,,9789813233393,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/10800,
,Theoretical And Mathematical Physics: Problems And Solutions,Steeb Willi-Hans,Physics,2018,,9789813275966,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11132,
,Unified Field Mechanics Ii: Formulations And Empirical Tests - Proceedings Of The Xth Symposium Honoring Noted French Mathematical Physicist Jean-Pierre Vigier,Amoroso Richard L Et Al,Physics,2018,,9789813232037,World Scientific Publishing Co. Pte. Ltd.,8,228,17852.4,https://www.worldscientific.com/worldscibooks/10.1142/10764,
,Physics Off The Beaten Track: A Selection Of Papers By Robert Delbourgo,Delbourgo Robert,Physics,2018,,9789813277892,World Scientific Publishing Co. Pte. Ltd.,8,188,14720.4,https://www.worldscientific.com/worldscibooks/10.1142/11201,
,Computer Simulations Of Molecules And Condensed Matter: From Electronic Structures To Molecular Dynamics,Li Xin-Zheng & Wang En-Ge,Physics,2018,,9789813230446,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10718,
,Experimental Studies Of Boson Fields In Solids,Kobler Ulrich Et Al,Physics,2018,,9789813235489,World Scientific Publishing Co. Pte. Ltd.,8,198,15503.4,https://www.worldscientific.com/worldscibooks/10.1142/10863,
,Introductory Matter Physics,Simoni Francesco,Physics,2018,,9789813235717,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10869,
,Phase Transitions For Beginners,Stishov Sergei M,Physics,2018,,9789813274174,World Scientific Publishing Co. Pte. Ltd.,8,48,3758.4,https://www.worldscientific.com/worldscibooks/10.1142/11096,
,Physics Of Heavy Fermions: Heavy Fermions And Strongly Correlated Electrons Systems,Onuki Yoshichika,Physics,2018,,9789813232198,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/10769,
,Superconductivity Centennial,Han Rushan,Physics,2018,,9789813273139,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/11066,
,Topological Phase Transitions And New Developments,Jose Jorge V Et Al,Physics,2018,,9789813271333,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/11016,
,Introduction To Solid State Physics,Aharony Amnon & Entin-Wohlman Ora,Physics,2018,,9789813272248,World Scientific Publishing Co. Pte. Ltd.,8,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/11041,
,Introduction To Electricity And Magnetism,Walecka John Dirk,Physics,2018,,9789813273108,World Scientific Publishing Co. Pte. Ltd.,8,48,3758.4,https://www.worldscientific.com/worldscibooks/10.1142/11036,
,"Magnetic Helicity, Spheromaks, Solar Corona Loops, And Astrophysical Jets",Bellan Paul,Physics,2018,,9781786345141,World Scientific Publishing Co. Pte. Ltd.,8,168,13154.4,https://www.worldscientific.com/worldscibooks/10.1142/q0151,
,Competitive Physics: Mechanics And Waves,Wang Jinhui Et Al,Physics,2018,,9789813233942,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10817,
,Michelson-Morley Experiments: An Enigma For Physics And The History Of Science,Consoli Maurizio Et Al,Physics,2018,,9789813278189,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/11209,
,"Bouquet Of Dyson, A: And Other Reflections On Science And Scientists",Bernstein Jeremy,Physics,2018,,9789813238282,World Scientific Publishing Co. Pte. Ltd.,8,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/10762,
,Entropy And Sustainable Growth,Deutscher Guy,Physics,2018,,9789813237766,World Scientific Publishing Co. Pte. Ltd.,8,48,3758.4,https://www.worldscientific.com/worldscibooks/10.1142/10927,
,From Micro To Macro: Adventures Of A Wandering Physicist,Vedral Vlatko,Physics,2018,,9789813231405,World Scientific Publishing Co. Pte. Ltd.,8,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/10696,
,Liquidator: The Chernobyl Story,Belyakov Sergei,Physics,2018,,9789813228689,World Scientific Publishing Co. Pte. Ltd.,8,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/10636,
,Practical Alchemy: A Memoir,Harrison Walter A,Physics,2018,,9789813278318,World Scientific Publishing Co. Pte. Ltd.,8,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/11193,
,"Soviet Atomic Project, The: How The Soviet Union Obtained The Atomic Bomb",Pondrom Lee G,Physics,2018,,9789813235557,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/10865,
,Lessons From Nanoelectronics: A New Perspective On Transport (Second Edition) - Part A: Basic Concepts,Datta Supriyo,Physics,2018,,9789813209749,World Scientific Publishing Co. Pte. Ltd.,8,48,3758.4,https://www.worldscientific.com/worldscibooks/10.1142/10440-vol1,
,Applied Thermal Measurements At The Nanoscale: A Beginner's Guide To Electrothermal Methods,Dames Chris Et Al,Physics,2018,,9789813271104,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11009,
,Basics Of Transport And Storage Of Radioactive Materials,Volzke Holger Et Al,Physics,2018,,9789813234031,World Scientific Publishing Co. Pte. Ltd.,8,138,10805.4,https://www.worldscientific.com/worldscibooks/10.1142/10820,
,Effective Field Theories For Nuclei And Compact-Star Matter: Chiral Nuclear Dynamics (Cnd-Iii),Rho Mannque Et Al,Physics,2018,,9789813273313,World Scientific Publishing Co. Pte. Ltd.,8,138,10805.4,https://www.worldscientific.com/worldscibooks/10.1142/11072,
,Polarization Phenomena In Physics: Applications To Nuclear Reactions,Tanifuji Makoto,Physics,2018,,9789813230880,World Scientific Publishing Co. Pte. Ltd.,8,58,4541.4,https://www.worldscientific.com/worldscibooks/10.1142/10731,
,Walter Greiner Memorial Volume,Hess Peter O Et Al,Physics,2018,,9789813234277,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/10828,
,Accelerator Physics (Fourth Edition),Lee Shyh-Yuan,Physics,2018,,9789813274785,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/11111,
,Beams And Accelerators With Matlab (With Companion Media Pack),Green Daniel,Physics,2018,,9789813237469,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/10917,
,Facts And Mysteries In Elementary Particle Physics (Revised Edition),Veltman Martinus J G,Physics,2018,,9789813237490,World Scientific Publishing Co. Pte. Ltd.,8,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/10904,
,From Quarks To Pions: Chiral Symmetry And Confinement,Creutz Michael,Physics,2018,,9789813229235,World Scientific Publishing Co. Pte. Ltd.,8,85,6655.5,https://www.worldscientific.com/worldscibooks/10.1142/10688,
,Multiple Parton Interactions At The Lhc,Bartalini Paolo Et Al,Physics,2018,,9789813227750,World Scientific Publishing Co. Pte. Ltd.,8,158,12371.4,https://www.worldscientific.com/worldscibooks/10.1142/10646,
,"State Of The Art Of Neutrino Physics, The: A Tutorial For Graduate Students And Young Researchers",Ereditato Antonio,Physics,2018,,9789813226081,World Scientific Publishing Co. Pte. Ltd.,8,168,13154.4,https://www.worldscientific.com/worldscibooks/10.1142/10600,
,Application-Driven Quantum And Statistical Physics: A Short Course For Future Scientists And Engineers - Volume 1: Foundations,Gillet Jean-Michel,Physics,2018,,9781786345547,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/q0164,
,Application-Driven Quantum And Statistical Physics: A Short Course For Future Scientists And Engineers - Volume 2: Equilibrium,Gillet Jean-Michel,Physics,2018,,9781786345578,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/q0165,
,"Geometry Of Quantum Potential, The: Entropic Information Of The Vacuum",Fiscaletti Davide,Physics,2018,,9789813227972,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/10653,
,Introductory Quantum Physics And Relativity (Second Edition),Dunningham Jacob Et Al,Physics,2018,,9789813230040,World Scientific Publishing Co. Pte. Ltd.,8,48,3758.4,https://www.worldscientific.com/worldscibooks/10.1142/10672,
,Relativistic Quantum Mechanics And Quantum Fields: Second Edition For The 21St Century,Pauchy Hwang W-Y,Physics,2018,,9789813270022,World Scientific Publishing Co. Pte. Ltd.,8,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/10984,
,Schrodinger's Mechanics: Interpretation,Cook David B,Physics,2018,,9781786344908,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/q0143,
,Solid State Quantum Information -- An Advanced Textbook: Quantum Aspect Of Many-Body Systems,Vedral Vlatko Et Al,Physics,2018,,9781848167643,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/p797,
,Time-Dependent Quantum Mechanics Of Two-Level Systems,Lavine James P,Physics,2018,,9789813272583,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11052,
,New Perspectives On Einstein's E = Mc2,Kim Young Suh Et Al,Physics,2018,,9789813237704,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/10925,
,"Principles Of Space-Time-Matter: Cosmology, Particles And Waves In Five Dimensions",Overduin James Et Al,Physics,2018,,9789813235779,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10871,
,Light Power: Half A Century Of Solar Electricity Research - Volume 1: Solar Thermal Power Systems,Faiman David,Physics,2019,,9781786347565,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/q0224,
,"About Stars: Their Formation, Evolution, Compositions, Locations And Companions",Woolfson Michael Mark,Physics,2019,,9781786347121,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/q0211,
,"About Stars: Their Formation, Evolution, Compositions, Locations And Companions",Woolfson Michael Mark,Physics,2019,,9781786347251,World Scientific Publishing Co. Pte. Ltd.,8,38,2975.4,https://www.worldscientific.com/worldscibooks/10.1142/q0211,
,Delta N Formalism In Cosmological Perturbation Theory,Abolhasani Ali Akbar Et Al,Physics,2019,,9789813238756,World Scientific Publishing Co. Pte. Ltd.,8,68,5324.4,https://www.worldscientific.com/worldscibooks/10.1142/10953,
,Theory Of Satellite Fragmentation In Orbit,Tan Arjun Et Al,Physics,2019,,9789811208553,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/11506,
,State-Of-The-Art Reviews On Energetic Ion-Atom And Ion-Molecule Collisions,Belkic Dzevad Et Al,Physics,2019,,9789811211607,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/11588,
,"Statistical Physics Of Dna: An Introduction To Melting, Unzipping And Flexibility Of The Double Helix",Theodorakopoulos Nikos,Physics,2019,,9789811209536,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/11533,
,Complexity Science: An Introduction,"Peletier Mark A, Santen Rutger A Van & Steur Erik",Physics,2019,,9789813239593,World Scientific Publishing Co. Pte. Ltd.,8,138,10805.4,https://www.worldscientific.com/worldscibooks/10.1142/10973,
,"Eventful Journey To Unification Of All The Fundamental Forces, An",Delbourgo Robert,Physics,2019,,9789811210143,World Scientific Publishing Co. Pte. Ltd.,8,68,5324.4,https://www.worldscientific.com/worldscibooks/10.1142/11546,
,Group Theory For Physicists (Second Edition),Ma Zhong-Qi,Physics,2019,,9789813277380,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/11187,
,"Space-Time, Yang-Mills Gravity, And Dynamics Of Cosmic Expansion: How Quantum Yang-Mills Gravity In The Super-Macroscopic Limit Leads To An Effective G&#956;V(T) And New Perspectives On Hubble's Law, The Cosmic Redshift And Dark Energy",Hsu Jong-Ping Et Al,Physics,2019,,9789811200434,World Scientific Publishing Co. Pte. Ltd.,8,138,10805.4,https://www.worldscientific.com/worldscibooks/10.1142/11283,
,Group Theory For Physicists (Second Edition),Ma Zhong-Qi,Physics,2019,,9789813277960,World Scientific Publishing Co. Pte. Ltd.,8,68,5324.4,https://www.worldscientific.com/worldscibooks/10.1142/11187,
,Mathematical Methods For Physicists,Dattoli Giuseppe Et Al,Physics,2019,,9789811202681,World Scientific Publishing Co. Pte. Ltd.,8,58,4541.4,https://www.worldscientific.com/worldscibooks/10.1142/11315,
,"Endless Quests: Theory, Experiments And Applications Of Frontiers Of Superconductivity",Fan Jiangdi,Physics,2019,,9789813270787,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/11000,
,Introduction To Soft Matter Physics,Zhou Luwei,Physics,2019,,9789813275096,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11124,
,Size Really Does Matter: The Nanotechnology Revolution,Durkan Colm,Physics,2019,,9781786346612,World Scientific Publishing Co. Pte. Ltd.,8,58,4541.4,https://www.worldscientific.com/worldscibooks/10.1142/q0197,
,"Majorana Case, The: Letters, Documents, Testimonies",Recami Erasmo,Physics,2019,,9789811207693,World Scientific Publishing Co. Pte. Ltd.,8,48,3758.4,https://www.worldscientific.com/worldscibooks/10.1142/11465,
,"Brilliant Zewail, The",El-Nadi Lotfia,Physics,2019,,9789813276703,World Scientific Publishing Co. Pte. Ltd.,8,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/11145,
,"Brilliant Zewail, The",El-Nadi Lotfia,Physics,2019,,9789813275829,World Scientific Publishing Co. Pte. Ltd.,8,68,5324.4,https://www.worldscientific.com/worldscibooks/10.1142/11145,
,"Future Of Fusion Energy, The",Parisi Jason Et Al,Physics,2019,,9781786345424,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/q0160,
,Going Underground: The Science And History Of Falling Through The Earth,Beech Martin,Physics,2019,,9789811201288,World Scientific Publishing Co. Pte. Ltd.,8,48,3758.4,https://www.worldscientific.com/worldscibooks/10.1142/11236,
,Quantum Leaps: How Quantum Mechanics Took Over Science,Bernstein Jeremy,Physics,2019,,9789813274419,World Scientific Publishing Co. Pte. Ltd.,8,26,2035.8,https://www.worldscientific.com/worldscibooks/10.1142/11056,
,Handbook Of Carbon Nanomaterials (Volumes 9-10),Weisman R Bruce & Kono Junichiro,Physics,2019,,9789813235458,World Scientific Publishing Co. Pte. Ltd.,8,320,25056,https://www.worldscientific.com/worldscibooks/10.1142/10862,
,Handbook Of Synthetic Methodologies And Protocols Of Nanomaterials (In 4 Volumes),Yin Yadong,Physics,2019,,9789813277786,World Scientific Publishing Co. Pte. Ltd.,8,1750,137025,https://www.worldscientific.com/worldscibooks/10.1142/11200,
,Soft Nanomaterials,Xu Bing Et Al,Physics,2019,,9789811201028,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11300,
,World Scientific Series On Carbon Nanoscience  (Volume 1 - Volume 10),Weisman R Bruce & Kono Junichiro,Physics,2019,,9789813272835,World Scientific Publishing Co. Pte. Ltd.,8,1110,86913,https://www.worldscientific.com/series/wsscn,
,Exotic Nuclei: Exon-2018: Proceedings Of The International Symposium On Exotic Nuclei,Sobolev Yuri G & Penionzhkevich Yuri,Physics,2019,,9789811209444,World Scientific Publishing Co. Pte. Ltd.,8,198,15503.4,https://www.worldscientific.com/worldscibooks/10.1142/11530,
,"Finite Quantum Many-Body Problem, The: Selected Papers Of Aage Bohr",Broglia Ricardo Americo,Physics,2019,,9789811208133,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11495,
,Advances In Physics And Applications Of Optically And Thermally Stimulated Luminescence,Chen Reuven Et Al,Physics,2019,,9781786345783,World Scientific Publishing Co. Pte. Ltd.,8,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/q0172,
,Electrons In Motion: Attosecond Physics Explores Fastest Dynamics,Krausz Ferenc,Physics,2019,,9789811201868,World Scientific Publishing Co. Pte. Ltd.,8,198,15503.4,https://www.worldscientific.com/worldscibooks/10.1142/11322,
,Problems And Solutions On Optics (Second Edition),Lai Choy Heng Et Al,Physics,2019,,9789813275287,World Scientific Publishing Co. Pte. Ltd.,8,48,3758.4,https://www.worldscientific.com/worldscibooks/10.1142/11087,
,Atlas: A 25-Year Insider Story Of The Lhc Experiment,The Atlas Collaboration,Physics,2019,,9789813271791,World Scientific Publishing Co. Pte. Ltd.,8,58,4541.4,https://www.worldscientific.com/worldscibooks/10.1142/11030,
,Coherent States In Gauge Theories And Applications In Collider Physics,Greco Mario,Physics,2019,,9789811213892,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11654,
,Particles In The Early Universe: High-Energy Limit Of The Standard Model From The Contraction Of Its Gauge Group,Gromov Nikolai A,Physics,2019,,9789811209727,World Scientific Publishing Co. Pte. Ltd.,8,78,6107.4,https://www.worldscientific.com/worldscibooks/10.1142/11537,
,Probing Particle Physics With Neutrino Telescopes,Perez De Los Heros Carlos,Physics,2019,,9789813275010,World Scientific Publishing Co. Pte. Ltd.,8,148,11588.4,https://www.worldscientific.com/worldscibooks/10.1142/11122,
,Reviews Of Accelerator Science And Technology - Volume 10: The Future Of Accelerators,Chao Alexander W Et Al,Physics,2019,,9789811209598,World Scientific Publishing Co. Pte. Ltd.,8,158,12371.4,https://www.worldscientific.com/worldscibooks/10.1142/11535,
,"Supergravity Primer, A: From Geometrical Principles To The Final Lagrangian",Rausch De Traubenberg Michel Et Al,Physics,2019,,9789811210518,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/11557,
,Tullio Regge: An Eclectic Genius: From Quantum Gravity To Computer Play,Castellani Leonardo Et Al,Physics,2019,,9789811213434,World Scientific Publishing Co. Pte. Ltd.,8,158,12371.4,https://www.worldscientific.com/worldscibooks/10.1142/11643,
,Quantum Field Theory Ii,Shifman Misha,Physics,2019,,9789813234185,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/10825,
,Mesoscopic Physics Meets Quantum Engineering,Shevchenko Sergey N,Physics,2019,,9789811201394,World Scientific Publishing Co. Pte. Ltd.,8,68,5324.4,https://www.worldscientific.com/worldscibooks/10.1142/11310,
,Jacob Bekenstein: The Conservative Revolutionary,Brink Lars Et Al,Physics,2019,,9789811203954,World Scientific Publishing Co. Pte. Ltd.,8,88,6890.4,https://www.worldscientific.com/worldscibooks/10.1142/11373,
,"Modified Gravity: Progresses And Outlook Of Theories, Numerical Techniques And Observational Tests",Li Baojiu Et Al,Physics,2019,,9789813273993,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11090,
,Topics On Strong Gravity: A Modern View On Theories And Experiments,Vasconcellos Cesar Augusto Zen,Physics,2019,,9789813277335,World Scientific Publishing Co. Pte. Ltd.,8,118,9239.4,https://www.worldscientific.com/worldscibooks/10.1142/11186,
,Essential Classical Mechanics,Lee Choonkyu Et Al,Physics,2020,,9780000988614,World Scientific Publishing Co. Pte. Ltd.,8,1495,1495,https://www.worldscientific.com/worldscibooks/10.1142/10837,
,Essential Classical Mechanics: Problems And Solutions,Lee Choonkyu Et Al,Physics,2020,,9780000988621,World Scientific Publishing Co. Pte. Ltd.,8,1195,1195,https://www.worldscientific.com/worldscibooks/10.1142/10985,
,Lecture Notes On Mechanics: Intermediate Level,Chew Lock Yue & Chia Elbert Ee Min,Physics,2020,,9789811214370,World Scientific Publishing Co. Pte. Ltd.,8,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/11633,
,Introduction To Classical Mechanics: Solutions To Problems,Walecka John Dirk,Physics,2020,,9789811227622,World Scientific Publishing Co. Pte. Ltd.,8,38,2975.4,https://www.worldscientific.com/worldscibooks/10.1142/11955,
,Wavefronts And Rays As Characteristics And Asymptotics (Third Edition),Slawinski Michael A Et Al,Physics,2020,,9789811226465,World Scientific Publishing Co. Pte. Ltd.,8,128,10022.4,https://www.worldscientific.com/worldscibooks/10.1142/11996,
,Waves And Rays In Elastic Continua (Fourth Edition),Slawinski Michael A,Physics,2020,,9789811226403,World Scientific Publishing Co. Pte. Ltd.,8,188,14720.4,https://www.worldscientific.com/worldscibooks/10.1142/11994,
,Lectures On Statistical Mechanics,Englert Berthold-Georg,Physics,2020,,9789811225543,World Scientific Publishing Co. Pte. Ltd.,8,49,3836.7,https://www.worldscientific.com/worldscibooks/10.1142/11945,
,Statistical Physics: Fundamentals And Application To Condensed Matter,Diep Hung T,Physics,2020,,9780000989079,World Scientific Publishing Co. Pte. Ltd.,8,1395,1395,https://www.worldscientific.com/worldscibooks/10.1142/9654,
,Non-Equilibrium Thermodynamics Of Heterogeneous Systems (Second Edition),Bedeaux Dick & Kjelstrup Signe,Physics,2020,,9789811216763,World Scientific Publishing Co. Pte. Ltd.,8,158,12371.4,https://www.worldscientific.com/worldscibooks/10.1142/11729,
,"Order, Disorder And Criticality: Advanced Problems Of Phase Transition Theory - Volume 6",Holovatch Yurij,Physics,2020,,9789811216213,World Scientific Publishing Co. Pte. Ltd.,8,108,8456.4,https://www.worldscientific.com/worldscibooks/10.1142/11711,
,Thermodynamics And Statistical Mechanics,Fitzpatrick Richard,Physics,2020,,9789811224232,World Scientific Publishing Co. Pte. Ltd.,8,68,5324.4,https://www.worldscientific.com/worldscibooks/10.1142/11912,
,Classical Mechanics And Electrodynamics,Leinaas Jon Magne,Physics,2020,,9780000988515,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/11245,
,Group Theory For Physicists (Second Edition),Ma Zhong-Qi,Physics,2020,,9780000988720,World Scientific Publishing Co. Pte. Ltd.,8,1395,1395,https://www.worldscientific.com/worldscibooks/10.1142/11187,
,Mathematical Methods For Physicists,Dattoli Giuseppe Et Al,Physics,2020,,9780000988904,World Scientific Publishing Co. Pte. Ltd.,8,1695,1695,https://www.worldscientific.com/worldscibooks/10.1142/11315,
,Theoretical And Mathematical Physics: Problems And Solutions,Steeb Willi-Hans,Physics,2020,,9780000989116,World Scientific Publishing Co. Pte. Ltd.,8,1495,1495,https://www.worldscientific.com/worldscibooks/10.1142/11132,
,You Can Be The Next Einstein,Jaroszkiewicz George,Physics,2020,,9789811212093,World Scientific Publishing Co. Pte. Ltd.,8,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/11575,
,Lectures On The Non-Equilibrium Theory Of Condensed Matter (Second Edition),Banyai Ladislaus Alexander,Physics,2020,,9789811223808,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11923,
,Fractional Quantum Hall Effects: New Developments,Halperin Bertrand I Et Al,Physics,2020,,9789811218224,World Scientific Publishing Co. Pte. Ltd.,8,48,3758.4,https://www.worldscientific.com/worldscibooks/10.1142/11751,
,Introduction To Solid State Physics,Aharony Amnon & Entin-Wohlman Ora,Physics,2020,,9780000988775,World Scientific Publishing Co. Pte. Ltd.,8,1995,1995,https://www.worldscientific.com/worldscibooks/10.1142/11041,
,"Superconductivity Begins With H: Both Properly Understood, And Misunderstood: Superconductivity Basics Rethought",Hirsch Jorge E,Physics,2020,,9789811216855,World Scientific Publishing Co. Pte. Ltd.,8,68,5324.4,https://www.worldscientific.com/worldscibooks/10.1142/11734,
,Problems And Solutions On Electromagnetism,Lim Yung-Kuo,Physics,2020,,9780000989017,World Scientific Publishing Co. Pte. Ltd.,8,1495,1495,https://www.worldscientific.com/worldscibooks/10.1142/1378,
,A Modern Course In University Physics,Han Fuxiang,Physics,2020,,9780000988393,World Scientific Publishing Co. Pte. Ltd.,8,1395,1395,https://www.worldscientific.com/worldscibooks/10.1142/10558,
,"Science Of Learning Physics, The: Cognitive Strategies For Improving Instruction",Mestre Jose Et Al,Physics,2020,,9789811227769,World Scientific Publishing Co. Pte. Ltd.,8,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/11998,
,"Day At Cern, A: Guided Tour Through The Heart Of Particle Physics",Depambour Gautier,Physics,2020,,9789811220647,World Scientific Publishing Co. Pte. Ltd.,8,28,2192.4,https://www.worldscientific.com/worldscibooks/10.1142/11839,
,Lectures On Quantum Field Theory,Das Ashok,Physics,2020,,9780000988836,World Scientific Publishing Co. Pte. Ltd.,8,1595,1595,https://www.worldscientific.com/worldscibooks/10.1142/6938,
,Functional Nanomaterial For Photoenergy Conversion: Nanoelectronic Technology,Pan Likun Et Al,Physics,2020,,9789811222399,World Scientific Publishing Co. Pte. Ltd.,8,108,8456.4,https://www.worldscientific.com/worldscibooks/10.1142/11887,
,"Nanostructures And Nanomaterials: Synthesis, Properties, And Applications (2Nd Edition",Guozhong Cao,Physics,2020,,9780000987976,World Scientific Publishing Co. Pte. Ltd.,8,2495,2495,https://www.worldscientific.com/worldscibooks/10.1142/7885,
,Soft Matter And Biomaterials On The Nanoscale: The Wspc Reference On Functional Nanomaterials - Part I (In 4 Volumes),Gang Oleg,Physics,2020,,9789811217913,World Scientific Publishing Co. Pte. Ltd.,8,1280,100224,https://www.worldscientific.com/worldscibooks/10.1142/11763,
,Quantum Mechanics In Potential Representation And Applications,Janavicius Arvydas Juozapas & Jurgaitis Donatas,Physics,2020,,9789811216657,World Scientific Publishing Co. Pte. Ltd.,8,98,7673.4,https://www.worldscientific.com/worldscibooks/10.1142/11724,
,Problems And Solutions On Optics (Second Edition),Lai Choy Heng Et Al,Physics,2020,,9780000989031,World Scientific Publishing Co. Pte. Ltd.,8,995,995,https://www.worldscientific.com/worldscibooks/10.1142/11087,
,Lepton Photon Interactions At High Energies (Lepton Photon 2017) - Proceedings Of The 28Th International Symposium,Wang Wei Et Al,Physics,2020,,9789811204609,World Scientific Publishing Co. Pte. Ltd.,8,168,13154.4,https://www.worldscientific.com/worldscibooks/10.1142/11393,
,Lattice Quantum Field Theory Of The Dirac And Gauge Fields: Selected Topics,Baaquie Belal Ehsan,Physics,2020,,9789811209697,World Scientific Publishing Co. Pte. Ltd.,8,108,8456.4,https://www.worldscientific.com/worldscibooks/10.1142/11536,
